Name_station,EVAPO,FF,INS,RR,"TT, moy. des max","TT, moy. des min",UMAX,UMIN,Date
ziguinchor,1.3,2.0,5.0,399.8,33.7,24.30322580645161,98.0,66.0,2010-07-01
ziguinchor,0.9,1.9,3.6,335.4,33.0,24.338709677419352,99.0,70.0,2010-08-01
ziguinchor,0.9,1.9,4.4,710.8,32.6,23.95333333333333,99.0,68.0,2010-09-01
ziguinchor,1.1,1.6,6.6,69.4,34.4,24.34193548387097,98.0,61.0,2010-10-01
ziguinchor,2.2,1.7,8.8,0.2,35.6,22.15333333333333,97.0,40.0,2010-11-01
ziguinchor,2.3,1.7,7.6,0.0,34.6,20.88387096774193,95.0,36.0,2010-12-01
ziguinchor,3.2,1.8,6.3,0.0,33.0,18.6,81.0,29.0,2011-01-01
ziguinchor,4.6,2.6,9.1,0.0,36.4,18.8,71.0,20.0,2011-02-01
ziguinchor,4.1,2.3,9.4,0.0,38.3,19.1,82.0,21.0,2011-03-01
ziguinchor,3.3,2.1,8.7,0.0,39.0,20.8,88.0,26.0,2011-04-01
ziguinchor,2.6,2.1,9.0,0.8,37.5,21.8,89.0,36.0,2011-05-01
ziguinchor,1.7,1.9,6.4,106.2,36.4,24.5,94.0,51.0,2011-06-01
ziguinchor,1.1,1.9,5.8,264.2,34.1,24.5,98.0,62.0,2011-07-01
ziguinchor,0.8,2.3,4.7,613.3,33.2,24.0,98.0,71.0,2011-08-01
ziguinchor,0.9,1.9,5.4,224.0,34.5,24.0,97.0,66.0,2011-09-01
ziguinchor,1.4,1.5,7.2,133.2,35.2,24.0,99.0,59.0,2011-10-01
ziguinchor,2.1,1.6,8.4,0.0,35.3,21.8,97.0,41.0,2011-11-01
ziguinchor,3.5,2.2,7.9,0.0,33.4,17.6,86.0,24.0,2011-12-01
ziguinchor,4.2,2.0,8.5,0.0,33.900000000000006,17.5,91.0,37.0,2012-01-01
ziguinchor,5.0,2.4,7.5,0.0,35.713793103448275,19.14137931034483,86.0,30.0,2012-02-01
ziguinchor,5.1,2.4,6.0,0.0,38.21935483870968,20.425806451612907,92.0,38.0,2012-03-01
ziguinchor,5.2,2.6,8.2,0.0,38.89,21.016666666666666,93.0,37.0,2012-04-01
ziguinchor,4.7,2.4,8.5,11.4,36.99354838709677,22.79032258064516,92.0,45.0,2012-05-01
ziguinchor,3.6,2.4,7.5,88.7,36.220000000000006,24.56,93.0,52.0,2012-06-01
ziguinchor,2.4,2.0,4.3,442.0,32.53225806451613,23.906451612903226,97.0,61.0,2012-07-01
ziguinchor,1.3,1.3,4.1,558.1,32.04516129032258,23.941935483870967,98.0,68.0,2012-08-01
ziguinchor,2.0,1.8,4.0,411.8,32.72666666666667,23.66666666666667,97.0,65.0,2012-09-01
ziguinchor,1.7,1.5,6.9,98.2,34.70967741935485,24.25483870967742,98.0,68.0,2012-10-01
ziguinchor,2.7,1.7,8.3,0.4,34.733333333333334,23.39,97.0,50.0,2012-11-01
ziguinchor,2.9,2.1,8.7,0.0,33.23548387096775,18.60322580645161,93.0,40.0,2012-12-01
ziguinchor,3.4,2.5,7.9,2.8,32.9,17.9,78.0,24.0,2013-01-01
ziguinchor,3.8,3.5,9.1,0.0,37.8,19.3,84.0,20.0,2013-02-01
ziguinchor,3.1,3.4,9.2,0.0,39.4,19.9,90.0,25.0,2013-03-01
ziguinchor,2.4,2.0,9.5,0.0,37.7,20.1,89.0,32.0,2013-04-01
ziguinchor,2.5,2.1,9.0,13.3,38.4,23.0,91.0,35.0,2013-05-01
ziguinchor,1.9,2.1,7.0,20.8,36.2,25.0,92.0,49.0,2013-06-01
ziguinchor,1.0,1.5,5.6,369.7,33.8,24.2,97.0,62.0,2013-07-01
ziguinchor,0.7,1.8,7.8,654.2,31.3,23.9,99.0,74.0,2013-08-01
ziguinchor,0.8,1.3,4.9,306.8,33.5,24.2,99.0,67.0,2013-09-01
ziguinchor,1.1,1.8,6.2,172.2,34.5,23.7,99.0,64.0,2013-10-01
ziguinchor,1.6,2.2,7.5,8.7,34.1,22.0,96.0,49.0,2013-11-01
ziguinchor,2.3,1.8,7.6,0.0,32.8,19.0,87.0,35.0,2013-12-01
ziguinchor,2.9,2.2,9.2,0.0,34.4,17.5,83.0,26.0,2014-01-01
ziguinchor,4.9,2.6,8.9,0.0,36.7,17.8,68.0,15.0,2014-02-01
ziguinchor,3.7,2.6,9.7,0.0,38.6,18.3,83.0,19.0,2014-03-01
ziguinchor,2.9,2.6,7.8,0.0,38.8,19.6,92.0,31.0,2014-04-01
ziguinchor,2.1,2.4,7.8,7.5,36.5,21.8,92.0,41.0,2014-05-01
ziguinchor,2.1,2.3,7.8,58.4,36.6,24.8,93.0,50.0,2014-06-01
ziguinchor,1.0,2.2,7.8,143.4,34.3,24.8,97.0,62.0,2014-07-01
ziguinchor,0.6,2.0,3.2,733.4,32.1,23.8,99.0,72.0,2014-08-01
ziguinchor,0.9,2.0,5.4,491.1,33.3,23.6,99.0,67.0,2014-09-01
ziguinchor,1.1,1.7,7.6,82.7,35.1,24.1,99.0,60.0,2014-10-01
ziguinchor,1.6,1.6,7.3,0.4,34.3,22.8,97.0,47.0,2014-11-01
ziguinchor,3.3,2.1,5.7,0.0,33.9,20.4,83.0,32.0,2014-12-01
ziguinchor,4.4,2.0,5.9,0.0,33.8,18.2,75.0,20.0,2015-01-01
ziguinchor,3.7,2.3,8.7,0.0,36.2,18.5,77.0,22.0,2015-02-01
ziguinchor,3.5,2.3,9.3,0.1,37.5,19.6,83.0,25.0,2015-03-01
ziguinchor,2.5,2.3,9.3,0.1,37.7,20.7,92.0,34.0,2015-04-01
ziguinchor,2.3,2.3,7.8,0.1,37.1,23.7,93.0,39.0,2015-05-01
ziguinchor,1.9,2.4,7.3,31.5,36.0,24.7,92.0,47.0,2015-06-01
ziguinchor,1.0,2.1,4.8,485.1,33.9,24.6,97.0,65.0,2015-07-01
ziguinchor,0.8,2.1,4.3,417.4,32.3,24.0,99.0,71.0,2015-08-01
ziguinchor,0.7,1.9,5.1,337.9,32.9,24.2,99.0,69.0,2015-09-01
ziguinchor,0.9,1.5,5.9,361.5,34.4,24.2,99.0,63.0,2015-10-01
ziguinchor,1.7,1.6,7.5,78.8,34.1,22.2,97.0,48.0,2015-11-01
ziguinchor,2.9,1.9,4.6,2.1,35.3,18.4,90.0,31.0,2015-12-01
ziguinchor,3.4,1.2,7.0,0.1,37.1,19.6,87.0,29.0,2016-01-01
ziguinchor,5.3,2.3,7.0,0.0,39.0,18.3,79.0,17.0,2016-02-01
ziguinchor,3.8,2.2,8.7,0.0,40.9,20.1,79.0,27.0,2016-03-01
ziguinchor,3.3,2.6,10.1,0.0,41.2,20.5,90.0,31.0,2016-04-01
ziguinchor,2.9,2.4,8.6,6.0,40.3,21.4,91.0,38.0,2016-05-01
ziguinchor,2.1,2.6,7.0,65.3,39.1,24.1,93.0,49.0,2016-06-01
ziguinchor,1.2,2.3,7.8,406.2,36.3,24.3,96.0,65.0,2016-07-01
ziguinchor,1.0,2.3,7.8,509.9,36.1,24.3,98.0,68.0,2016-08-01
ziguinchor,1.2,1.9,3.8,535.7,36.3,23.9,99.0,68.0,2016-09-01
ziguinchor,1.5,1.7,7.3,36.4,38.0,24.3,98.0,59.0,2016-10-01
ziguinchor,1.9,1.5,5.8,0.0,37.4,22.4,97.0,43.0,2016-11-01
ziguinchor,3.1,2.1,7.8,0.0,34.2,20.0,84.0,31.0,2016-12-01
ziguinchor,3.8,2.2,7.8,0.0,35.2,17.6,80.0,22.0,2017-01-01
ziguinchor,4.0,2.3,7.8,0.0,37.3,18.9,76.0,19.0,2017-02-01
ziguinchor,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2017-03-01
ziguinchor,3.7,2.3,10.1,0.0,40.6,21.5,87.0,21.0,2017-04-01
ziguinchor,2.3,2.4,8.6,0.0,37.8,23.3,91.0,42.0,2017-05-01
ziguinchor,1.6,2.1,7.1,61.2,36.9,24.7,94.0,47.0,2017-06-01
ziguinchor,0.6,2.1,7.8,380.8,33.4,24.3,99.0,69.0,2017-07-01
ziguinchor,0.6,2.1,7.8,748.1,32.8,23.6,99.0,74.0,2017-08-01
ziguinchor,1.0,1.8,7.8,300.9,34.3,24.2,98.0,66.0,2017-09-01
ziguinchor,1.2,1.7,7.8,33.5,36.0,24.6,99.0,59.0,2017-10-01
ziguinchor,2.0,1.5,7.8,0.0,35.5,22.5,97.0,41.0,2017-11-01
ziguinchor,3.5,2.2,7.8,0.0,33.3,18.5,79.0,26.0,2017-12-01
ziguinchor,3.9741935483870967,2.3,7.8,0.0,34.9,17.4,75.0,20.0,2018-01-01
ziguinchor,3.75,2.3,7.8,0.0,34.7,18.3,74.0,24.0,2018-02-01
ziguinchor,3.364516129032258,2.4,7.2,0.0,39.9,20.0,86.0,21.0,2018-03-01
ziguinchor,3.306666666666666,2.5,7.8,0.0,39.5,19.6,88.0,24.0,2018-04-01
ziguinchor,2.732258064516129,2.4,11.0,0.0,38.1,20.0,92.0,32.0,2018-05-01
ziguinchor,2.393333333333333,2.5,7.0,77.8,36.4,24.1,94.0,47.0,2018-06-01
ziguinchor,1.1161290322580646,2.3,5.3,340.0,33.7,23.9,99.0,66.0,2018-07-01
ziguinchor,1.0516129032258066,2.3,4.7,339.0,33.3,23.6,99.0,69.0,2018-08-01
ziguinchor,0.8866666666666667,2.1,3.3,336.3,33.0,23.8,100.0,72.0,2018-09-01
ziguinchor,1.2548387096774194,1.7,7.8,107.1,35.3,24.2,99.0,58.0,2018-10-01
ziguinchor,2.6866666666666665,1.9,7.8,0.5,35.0,22.0,94.0,42.0,2018-11-01
ziguinchor,3.2,3.0,7.8,0.0,35.8,17.8,90.3,24.8,2018-12-01
ziguinchor,3.4,2.1,7.8,0.0,35.5,17.5,75.8,20.4,2019-01-01
ziguinchor,4.0,2.2,0.0,0.0,37.5,18.7,78.0,16.5,2019-02-01
ziguinchor,3.8,2.5,8.7,0.2,37.8,19.6,75.1,21.9,2019-03-01
ziguinchor,3.4,2.5,10.4,0.0,39.7,20.8,84.0,24.9,2019-04-01
ziguinchor,2.6,2.4,0.0,0.0,37.2,21.5,90.4,35.1,2019-05-01
ziguinchor,2.3,2.7,0.0,26.1,36.3,23.6,92.8,44.5,2019-06-01
ziguinchor,1.6,2.2,0.0,212.7,34.0,24.3,97.48,62.26,2019-07-01
ziguinchor,1.2,2.3,0.0,420.0,32.9,24.1,99.2,68.8,2019-08-01
ziguinchor,0.8,1.84,0.0,322.8,33.7,23.6,99.5,67.2,2019-09-01
ziguinchor,1.4,1.8,7.4,86.4,35.2,24.2,98.9,59.1,2019-10-01
ziguinchor,2.2,3.0,7.8,0.0,36.5,21.7,99.1,41.8,2019-11-01
ziguinchor,3.0,1.8,9.0,0.0,35.7,17.9,91.5,27.0,2019-12-01
ziguinchor,4.0,2.0,8.01,0.0,35.97,18.05,71.97,21.26,2020-01-01
ziguinchor,3.9,2.04,7.8,0.4,40.29,19.28,86.52,16.93,2020-02-01
ziguinchor,3.96,2.5,7.8,0.0,40.21,20.68,87.74,20.52,2020-03-01
ziguinchor,4.47,2.54,7.8,0.0,39.29,20.64,83.55,23.42,2020-04-01
ziguinchor,2.87,2.8,9.3,0.1,37.58,22.53,92.87,37.35,2020-05-01
ziguinchor,2.1,2.37,6.0,109.6,34.36,23.57,91.9,51.1,2020-06-01
ziguinchor,0.77,2.25,4.86,379.4,33.2,24.53,99.35,68.71,2020-07-01
ziguinchor,0.61,2.2,3.29,836.7,32.02,23.87,100.0,78.16,2020-08-01
ziguinchor,1.43,2.2,5.1,545.5,32.02,22.62,96.77,69.65,2020-09-01
ziguinchor,1.04,1.6,7.53,170.3,34.56,23.82,100.0,63.48,2020-10-01
ziguinchor,2.3,1.6,9.05,0.0,34.76,20.4,94.81,41.23,2020-11-01
